Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE,Absolute score
GSM4770020,0.027822689116798,0,0.011305679537774,0.098677236219355,0,0,0,0,0.10419164696403,0,0,0.089899646868652,0.077505061722948,0.051162663605541,0,0,0,0.025460212464643,0,0.015460225164522,0,0,0.49851493833574,0.005464530366269115,1.130354658873063,0.6760037373472351
GSM4770021,0,0.069983036968916,0.091315750937758,0,0,0.038317032548282,0,0.053867764344918,0.015228984068958,0,0,0.073542600248602,0.005664157885297,0.084955697207695,0,0,0,0.035331968576788,0.075633974280579,0,0,0,0.45615903293221,0.021937240905127053,1.0663215969244897,0.6700264631995597
GSM4770022,0,0.12932545459205,0.041959447351782,0.1453432186294,0.01013598904522,0,0,0.0046307153444191,0.049435832148603,0,0,0.13259644648371,0.090277347037996,0.042393592533001,0,0,0,0.027288333663685,0.028197127237757,0.010401687597972,0,0,0.2880148083344,0.06691170338583975,1.089228858825405,0.6872281478430907
GSM4770023,0,0,0.087570107453666,0.10841213268332,0.010317976476411,0,0,0,0.086093797166016,0,0,0.051416852149641,0.014169349398571,0.057464365067577,0,0.038800067613138,0,0.01616909834175,0.054812864718779,0,0,0,0.47477338893114,0.020631858451035868,1.0768975566292358,0.6305727643734379
GSM4770024,0,0.093978428788241,0.025292662868497,0.012853499540234,0,0.071347955515616,0,0,0.12037691665996,0,0,0.094367980482613,0.018935048007643,0.023655646831066,0.028270130398255,0,0,0,0.061642973607011,0,0.0003,0,0.44899228668018,0.02130102111539217,1.1052159631398892,0.697055139810417
GSM4770025,0,0.084580930814764,0.095647407369455,0.050405017755646,0,0.026306618192601,0,0,0.030366613439638,0,0,0.054462164150608,0.050984613483186,0.046150995043571,0.027543043918131,0.025168794418672,0,0,0.07540154979487,0,0,0,0.43298225161886,0.026036156274882455,1.0571155273061732,0.6888303955493842
GSM4770026,0,0.0079662659569873,0.028216992264414,0.079662950839151,0,0,0,0.015286894192418,0.059607173438709,0,0,0.061339825042391,0.069486919565842,0.061067609950646,0,0,0,0.031663087212425,0.036574631355222,0,0,0,0.5491276501818,-0.0095,1.101879358773346,0.6486454583710374
GSM4770027,0,0.04268292390088,0.044988386519924,0.10490979829059,0,0.0074051982053438,0,0.027416966427549,0.039623786255573,0,0,0.05222726911762,0.047817952336385,0.048574364134697,0,0,0,0.013355252833364,0.065221502325988,0,0,0,0.50577659965208,0.0013111081039170547,1.0873386528845483,0.6879188837211422
GSM4770028,0,0.056126545638208,0.024161174906934,0.12350955693287,0.025248383567061,0.012780903897708,0,0,0.051960486149512,0,0,0.061243424401432,0.086616485859591,0.047547001891738,0,0,0,0.03028947271898,0,0,0,0,0.48051656403596,0.008298611963287156,1.1070032642711454,0.7059541940350896
GSM4770029,0,0.065270236860264,0.043090769909809,0.19659481450693,0,0,0,0.0064844540554205,0.054285807737762,0,0,0.074808839751014,0.04363699612958,0.06677515425507,0,0.0086816063839639,0,0.0049402123004322,0.034000282043963,0.011138402220111,0.0045113158542082,0,0.38578110799147,0.03999980276287613,1.0967375852950727,0.6941745756032175
GSM4770030,0.10418416346736,0,0.018340242084963,0.22447513817324,0,0.12378855321478,0,0,0.080256265265782,0,0,0.051678177721924,0.10764519789593,0.041344809996531,0.089103527051388,0.016107399190743,0,0,0.077884188141575,0,0,0,0.06519233779579,0.1643777820998832,1.0328261973375215,0.7599789756277615
GSM4770031,0,0.011003100630078,0.030918286932508,0.095362467980863,0,0,0,0.0096862837722,0.043224259848571,0,0.027283494176179,0.038452227867761,0.072350767813649,0.054743503273819,0,0,0,0.023181222053796,0.022534947282841,0,0,0,0.57125943836773,-0.0151,1.1087740634144416,0.6296847054943772
GSM4770032,0,0.097677388146049,0.079687203168256,0.18683176703988,0,0,0,0,0.072195912377232,0,0,0.086327368489591,0.12235512397669,0.040129331990397,0,0,0,0.047817050975789,0,0.024378624621825,0,0,0.24260022921429,0.07952406028876662,1.065408185773031,0.73054978941221
GSM4770033,0.069466585665782,0.053641975310606,0.0018871944175957,0.17143677506766,0,0,0,0.01607772954756,0.083250616910812,0,0,0.14996567381682,0.10678721125771,0.10766578061043,0,0,0,0.015617622209327,0,0.030547226572856,0,0,0.19365560861284,0.09528318013291513,1.0882095463254833,0.7369936677685394
GSM4770034,0,0.025792780090588,0.02459874441296,0.21119321247954,0,0,0,0.026468213599507,0.027325739137625,0,0,0.09364177447842,0.082648367423565,0.039667144537869,0,0,0.012820511523598,0.054714265704504,0,0.020096533289764,0,0,0.38103271332206,0.03797367089425683,1.1157540089371587,0.722878726527807
GSM4770035,0,0.037880086513723,0.070224410552529,0.15506821646875,0,0.021882951101569,0,0,0.020694838121474,0,0,0.084330249572924,0.10887602760666,0.058756326007212,0,0,0,0.022827338444011,0.034391777608175,0,0,0,0.38506777800298,0.04325422591866236,1.0824446282354458,0.6643292920468298
GSM4770036,0,0.038676531197724,0.017740249077708,0.22230813934325,0,0,0,0.021137151598859,0.04814603251063,0,0,0.080438537843026,0,0.096506655234207,0,0,0,0.037722288376019,0.039628770895852,0,0,0,0.39769564392272,0.038344450760878744,1.120173162124066,0.6739461257626205
GSM4770037,0,0.059916556422775,0.15537453985219,0.057238231040506,0.0088549156680436,0,0,0.027464745681243,0.032001637301026,0,0.015564797864417,0.05509666766393,0.080787213661244,0.057665115688821,0,0,0,0.021889169994322,0.0066900499754908,0.0046520004062038,0,0,0.41680435877979,0.031122862982844196,1.0579562300862744,0.6912083347837338
GSM4770038,0,0.036786059214159,0.056940513582569,0.14569375784705,0,0,0,0,0.0461894900021,0,0,0.083764453866525,0.089368195877516,0.046112496540755,0,0,0,0.030894355807098,0.014990871096821,0,0,0,0.4492598061654,0.024640679010451652,1.0997406100654403,0.6644288693577283
GSM4770039,0,0.077255901080928,0.018009685438359,0.14696858245563,0.068389833642744,0,0,0,0.060447442281699,0,0,0.098116825302404,0.092958953788985,0.046198729516341,0,0,0,0.017826122997339,0,0.044705398220692,0,0,0.32912252527488,0.05484655764477786,1.0978616093930287,0.6910115427130683
GSM4770040,0,0.0077970157716552,0.09929117584337,0.13603002397723,0,0.037381388585985,0,0.0078093395767568,0.028624283275456,0,0,0.14525219405572,0.078235388822208,0.046497261772392,0,0.0085388281889013,0,0.039002793713667,0.054081431556502,0.0014572019691382,0.014115756505609,0,0.29588591638541,0.06328795798713453,1.087504840269546,0.69486684235302
GSM4770041,0,0.057491055158237,0,0.13150279793664,0,0,0,0.017314285990928,0.035558668819052,0,0,0.070384389817189,0.041324867231428,0.043918145524184,0.044190011312384,0,0,0,0.07468038631609,0,0,0,0.48363539189387,0.005206379563234382,1.1122958273169177,0.71854414933242
GSM4770042,0.073077181706502,0.0044634112473481,0,0.09761986275052,0,0,0,0.06048629288008,0.015481599514852,0,0,0.085550063741118,0.024857827122013,0.089480671142541,0,0,0,0.042655042903527,0.05212166583863,0,0,0,0.45420638115287,0.01750081938808686,1.103585612008093,0.7017591267601476
GSM4770043,0.0086664999930754,0.0024494859021861,0.083273723002703,0.15961426318169,0,0,0,0.014103521587815,0.068339632434685,0,0,0.080763049976126,0.074129800338568,0.061993198545623,0,0,0,0.021233271783262,0.058955149716189,0,0,0,0.36647840353807,0.04460111054869857,1.0789546969931563,0.696655521606017
GSM4770044,0,0.063355235373898,0.019670399368769,0.18884773800372,0,0,0,0.027941552975772,0.08360024824942,0,0.0060982745520039,0.043287722321777,0.036393401572385,0.046804171489703,0.0005,0,0,0.0062347965251517,0.074858131692089,0,0,0,0.4023846064444,0.03922053164858983,1.0942239949932722,0.6534811942434451
GSM4770045,0,0.085843440555087,0,0.11686731527737,0,0,0,0,0.0098557581725951,0.036596168137452,0,0.053956213188508,0.0081402222061693,0.10153008365599,0,0,0,0.025978940690486,0.081060188636923,0,0.0002,0,0.48001306240848,0.009833514687074494,1.105070709437379,0.6954636031335207
GSM4770046,0,0.040501448908114,0.03751772149145,0.13825553997498,0.029800626448637,0,0,0,0.039020320035914,0,0,0.10012300051647,0.13060891974484,0.066622185424311,0,0,0,0.013968791993411,0.010433469896835,0,0,0,0.39314797556504,0.037462874413741715,1.1019002832091735,0.696150762640496
GSM4770047,0,0.15120674552403,0.027692802391551,0.17007282383767,0,0,0,0.07871901425383,0.020019458491381,0,0,0.065556642910282,0.015860299583125,0.075857885656104,0.0007,0,0,0,0.11576182391212,0,0,0,0.27850619626033,0.0700164291654571,1.069753191170052,0.7046389532883047
GSM4770048,0.013315891817097,0.034860302108803,0.16473606734356,0.13955779023039,0,0.0076771275410627,0,0.060872385445217,0.0005,0,0,0.075914881186647,0.0036915116971525,0.064109690656161,0.012527064729908,0,0,0,0.081300357514732,0,0,0.0002,0.34078954122822,0.053730285126150884,1.0623104286738532,0.6654206493550661
GSM4770049,0.01761623077439,0,0.15859957710071,0.20983037285479,0,0,0,0.020753890607222,0.094325911609178,0,0,0.11835664325472,0.066660029547962,0.045324663998227,0,0,0,0.011773098428859,0.052926854969667,0,0,0,0.20383272685427,0.09507991509935927,1.0659868744365752,0.6952650676221516
GSM4770050,0.0003,0,0.09382351958985,0.24831658704864,0,0,0,0,0.10360437196101,0,0,0.054720012381184,0.095721030833582,0.026342449477826,0,0.0081745561613027,0,0.027878918209423,0.012315400786524,0.019187575767588,0,0,0.30957974471604,0.058897940820219236,1.0856117914842092,0.713659357441232
GSM4770051,0.0075944506267304,0.0066412080184601,0.13790968406686,0.13920149698555,0,0,0,0.016459742533798,0.10084462128769,0,0,0.065169185482099,0.05454147332663,0.064964649181772,0,0,0,0.021477715459266,0.017914384831334,0,0,0,0.36728138819981,0.047504297887293635,1.0696622362291308,0.6529063589299458
GSM4770052,0.0049847221864858,0.010636166284144,0.072089443978819,0.11678690747409,0.021809213981214,0,0,0,0.028961226084112,0,0,0.047761085503703,0.060341531685392,0.042299414789951,0,0,0,0.0071156743078965,0.027854875204484,0,0,0,0.5593597385197,-0.0139,1.0986512684625187,0.6499005750454805
GSM4770053,0.048072578969928,0,0.071865090425715,0.22173719751748,0.010843487314877,0,0,0,0.10557162992308,0,0.012370319296238,0.065359504621091,0.11967489510748,0.052199524605026,0,0,0,0.028127962786637,0.0087560848734526,0,0,0,0.255421724559,0.0758088380052014,1.076194705950604,0.7171130649702352
GSM4770054,0.0096140982153768,0.033081226955256,0,0.1020678249707,0,0,0,0.042647040047162,0.053254648788437,0,0,0.062632963147438,0,0.082007051053879,0,0,0,0.02134916220069,0.059933837657938,0,0,0,0.53341214696312,0.0004,1.1165108739808354,0.6263016406289313
GSM4770055,0,0.070022105161879,0.13119882189144,0.21635573884883,0.064508976444059,0,0,0,0.062982462665524,0,0.013374272431917,0.056837407929708,0.1011085686018,0.059847344972606,0,0,0,0.068862537858506,0,0,0,0,0.15490176319373,0.1055816576762171,1.0487769469048542,0.7637986212261945
GSM4770056,0.0006,0.050515935523851,0.13161398804399,0.17635817059417,0,0.01082297424157,0,0.026168413571404,0.03916080528794,0,0,0.12812630138227,0.098313685900468,0.065867477926968,0,0,0,0.031248740366623,0.099930151394152,0,0,0,0.1412606608397,0.11916262143892027,1.0423875456224845,0.7112560714675653
GSM4770057,0,0.026173312389669,0.06766919271439,0.21611350905284,0.03061837145452,0,0,0.0032827738651426,0.039549424090383,0,0,0.12937690532984,0.14632877668984,0.072330567005322,0,0,0,0.013173449372195,0,0.010466786578439,0,0,0.24491693145742,0.08123680114566584,1.0914796271595901,0.6998448638858927
GSM4770058,0,0.031715139833367,0.036279655541884,0.085948205926003,0.024341183783225,0.027381226381262,0,0,0.033114017205601,0,0,0.069931004934527,0.11924502835705,0.053335621176598,0,0,0,0.026627593769803,0.011036370509439,0,0,0,0.48104495258124,0.0115198134575046,1.0972485039901552,0.6720972599484583
GSM4770059,0,0.04921537857304,0.035552407475304,0.12725401853828,0,0,0,0.031738021893155,0.083639071931601,0,0,0.066186949236737,0.093316453015049,0.059053873312559,0,0,0,0.017847857596866,0.018699636747097,0,0,0,0.41749633168032,0.032105538566749595,1.0889683818825477,0.6766868537455135
GSM4770060,0,0.11494113419483,0.08718242300811,0.21742110164059,0.0094642915773813,0,0,0,0.11397076402906,0,0,0.12607063063951,0.11334803669962,0.065141585003284,0,0,0,0.014220618827077,0,0,0,0,0.13823941438055,0.11695653724058812,1.0633633360385428,0.7480592328730611
GSM4770061,0.022735883636872,0.0004,0.18472250619487,0.10727836980755,0,0,0,0.024823204153393,0.050525744263808,0,0,0.069112487223288,0.10986860091279,0.056781341044246,0,0,0,0.060924158886054,0.12454904926641,0,0,0,0.18830061039928,0.09778634108723264,1.0286698946573356,0.7285010736377615
GSM4770062,0.12938757861969,0,0.14723117657895,0.087381905868763,0,0.031269616257301,0,0.025646547704293,0.049161981239836,0,0,0.10083806056816,0.0090073838053466,0.044147113506104,0,0.021739667929857,0,0.024201921556948,0,0.079082992714255,0,0,0.25090405365049,0.07772190820416217,1.064241784196195,0.7135553554145795
GSM4770063,0.04628988758684,0.015329543011636,0,0.1274759026527,0,0,0,0.036115788286625,0.028820588550229,0,0,0.052697413712851,0.062778358698287,0.060588798994385,0,0,0,0.035854614670954,0.020403424145345,0.016881621468095,0.0086009888105121,0,0.48816306941154,0.013530055335954234,1.0983045392251467,0.6395824412430973
GSM4770064,0,0.036619710645875,0.14742025528112,0.04602814420535,0,0.10526110915966,0,0.076041196931118,0.042462506018511,0,0,0.089440868790989,0.0034966455865821,0.001,0,0.0014697800250643,0,0.072128976331068,0.021458144787081,0.032908562750699,0,0,0.32428751017662,0.05243708149537136,1.0755619480104062,0.7251218103665498
GSM4770065,0,0.079250009522814,0.10668896136854,0.20769546963598,0,0.066148103404216,0,0.065388834410729,0,0,0,0.061454242772167,0.038241735402658,0.0086355273128073,0,0.02344546603303,0,0.020632096851153,0.072029632867775,0,0,0,0.25038992041812,0.08148406223434419,1.0642993120800321,0.6765922434202059
GSM4770066,0.14582981372043,0.028341851868689,0,0.28559796138697,0,0.046016115433004,0,0,0.063899509897756,0,0,0.10557262823258,0.062650296540854,0,0.061689519141892,0,0,0,0.088767998471289,0,0.0029785051853078,0,0.10865580012123,0.1381252360177545,1.0687072951876968,0.7383036883404502
GSM4770067,0,0.067952843114891,0.062728985556396,0.090898324387596,0,0,0,0.097650369638521,0.013435674628949,0,0,0.12343542654478,0.089832164595277,0.015426485925341,0,0,0,0.032235172567933,0.055126744339331,0,0,0,0.35127780870099,0.04303633433945085,1.089650813769863,0.7737881284315825
GSM4770068,0,0,0.33866076352549,0.086429676111645,0,0,0,0.045753010261264,0.053546832539647,0,0,0.076420112489759,0,0.030208796970111,0,0,0,0.040594753632517,0,0.022394985414771,0,0.0029200406128907,0.3030710284419,0.06582036861723534,1.0500892195028777,0.650774506441311
GSM4770069,0,0.025804493510799,0.058170743021817,0.10765985848563,0,0,0,0,0.051320912700266,0,0,0.087374050825525,0.09170765384989,0.055772060594677,0,0,0,0.019619837624655,0.013370885004057,0,0,0,0.48919950438268,0.012318106288335528,1.1046322489364042,0.6463324348337488
GSM4770070,0,0.034626394052878,0.23660632998771,0.097230831283595,0,0,0,0.031133430092029,0.076356418377237,0,0.021944468909659,0.06854374828519,0,0.02879586210748,0.0026861814536634,0.019301425706199,0,0.0023039503753762,0.063520141588906,0,0,0,0.31695081778008,0.06024143356120188,1.054513022746116,0.657294409385724
GSM4770071,0.040486301999188,0.018254394448311,0,0.037755578920199,0,0.076060698806945,0,0.061168236283954,0.058989975395513,0,0,0.078153884938353,0.040908249655485,0.057879173857052,0,0.0040922620801823,0,0.028731259304547,0.066082258986515,0,0,0,0.43143772532376,0.02780896969569137,1.0904703426147357,0.6747297872845707
GSM4770072,0,0.071307935376331,0.10117962778897,0.17121572519421,0.017344792101655,0,0,0,0.07890849922081,0,0,0.14098866112426,0.095267489636016,0.030146855182472,0,0,0,0.024675266730709,0.035919560862981,0,0,0,0.23304558678158,0.08599658305376869,1.078193690679553,0.6911112499496508
GSM4770073,0.012834500445684,0.022358173286339,0.067294510138941,0.24011383403984,0,0,0,0.043584979696693,0.092471554347359,0,0,0.069936355036112,0.034323311002814,0.056706690578632,0,0,0,0.018014915060406,0.083003367784185,0,0.0001,0,0.25929868443953,0.07718936172378221,1.0778663883416744,0.6884300914827962
GSM4770074,0,0.067477337769668,0,0.22531942915134,0.04665327289736,0,0,0,0.08809432069749,0,0,0.11904081591049,0.14366379902123,0.078815820495826,0,0,0,0.016732794318448,0,0,0,0,0.21420240973814,0.09025886880443075,1.0935756007019877,0.7043484595468222
GSM4770075,0.012975571198619,0.065127316449938,0.094067253139824,0.26098228582297,0,0.041234451524244,0,0.032738636457888,0.050791845612883,0,0,0.11235344333173,0.11077593885258,0.045210617324427,0,0,0,0.032450545060549,0.094390907616458,0,0,0,0.046901187607892,0.18711040435609463,1.0203219286181497,0.7315711817997206
GSM4770076,0,0.05339871123281,0.28794945176934,0.066912588440283,0,0.099431378138861,0,0.060734279658013,0.020415356999355,0,0,0.079633593717247,0.061289791473995,0.022614864056618,0.030102943104365,0.035097408352542,0,0,0.05700955358132,0,0.0034186406235849,0,0.12199143885167,0.13526366470902645,1.0161928686455337,0.6549539854321059
GSM4770077,0.011195004222382,0.034407561467035,0.079519958862116,0.2410614423876,0,0,0,0.050073717122706,0.12380259176848,0,0,0.098943014840137,0.12734926463301,0.039233871003581,0,0,0,0.047844576060182,0.0064657706652085,0.035468867696458,0,0,0.10463435927111,0.13724850566868851,1.0493112540016585,0.7701381097657539
GSM4770078,0,0.089532808101126,0.0821574922305,0.2302648831979,0,0,0,0,0.11369111514891,0,0,0.12042506549561,0.15426332740812,0.038361477352086,0,0,0,0.011028802734033,0,0.018694139262282,0,0,0.14158088906943,0.12015636078803327,1.0628019966916291,0.6972565182056844
GSM4770079,0.017764777409021,0.045398917734733,0.054192227006759,0.26847322090028,0,0,0,0.052202212667096,0.051613276337615,0,0,0.15623962886699,0.086041555586664,0.026834325104353,0.038350923538172,0,0,0.01291645279431,0.0076020720078436,0.022162528476081,0,0,0.16020788157009,0.10729386052109932,1.0958793260885105,0.7181389523246758
GSM4770080,0.0042710444483653,0.034081079768346,0.07281828819567,0.14060153739794,0.02443454644889,0,0,0.0099968476140532,0.10557523089952,0,0,0.071721586344512,0.095701706398468,0.066618619244194,0,0,0,0.0078169498762188,0.012967592673056,0,0,0,0.35339497069076,0.04695773161248545,1.0819148522709714,0.6989435099014757
